X,Y,Date,Year,Incident Name,perimeterd,Acres Burned,stateCode,State,Category,,AL,Alabama
-114.2565384,44.88014916,05/08/2018,2018,Weasel,05/08/2018,428.1207736,ID,Idaho,Least Severe,,,
-110.3731232,39.77748839,12/06/2017,2017,Sheep Canyon,06/06/2017,44.5528665,UT,Utah,Least Severe,,,
-119.1464562,39.06404238,12/02/2013,2009,Miller,25/09/2009,610.0674079,NV,Nevada,Least Severe,,,
-116.3203869,47.9348987,29/08/2018,2018,Surprise Creek,28/08/2018,3139.048489,ID,Idaho,Least Severe,,,
-152.9706593,69.13590982,29/06/2017,2017,Fossil,27/06/2017,501.0292257,AK,Alaska,Least Severe,,,
-121.2048019,42.54944577,27/06/2017,2017,Mill Creek,26/06/2017,40.83343456,OR,Oregon,Least Severe,,,
-80.8733071,25.4850428,20/10/2015,2015,Rookery WF,05/09/2015,38.89854258,FL,Florida,Least Severe,,,
-112.7077053,40.61382078,01/08/2018,2018,Horseshoe,31/07/2018,978.9777288,UT,Utah,Least Severe,,,
-94.14555096,31.27536343,20/09/2011,2011,Livingston 670,31/12/2011,0.21966419,TX,Texas,Least Severe,,,
-112.8483419,40.82686405,26/07/2018,2018,Quarry Road,26/07/2018,100.4837333,UT,Utah,Least Severe,,,
-117.5445711,33.67456158,18/06/2018,2018,JIM,05/06/2018,0.59549852,CA,California,Least Severe,,,
-122.7240195,42.81661568,27/09/2018,2018,MILES,27/09/2018,39336.82858,OR,Oregon,Severe,,,
-107.9498486,43.7495153,02/08/2018,2018,ZIMMERMAN,31/07/2018,3855.982544,WY,Wyoming,Least Severe,,,
-106.1099197,39.62292263,16/07/2018,2018,Buffalo,15/06/2018,81.53148696,CO,Colorado,Least Severe,,,
-109.9288109,33.44500978,15/06/2017,2017,Dove,09/06/2017,14105.15962,AZ,Arizona,Moderate,,,
-150.9680964,67.15521596,01/11/2018,2018,Chicken Creek,11/09/2018,736.2964679,AK,Alaska,Least Severe,,,
-123.0123719,41.31846157,14/10/2014,2014,White,13/10/2014,33795.09299,CA,California,Severe,,,
-115.6396619,40.84447555,03/08/2018,2018,Boyd,26/07/2018,12.51388052,NV,Nevada,Least Severe,,,
-94.21926289,30.9904992,07/02/2012,2011,Livingston 876,09/09/2011,0.13817441,TX,Texas,Least Severe,,,
-115.401491,48.61537328,08/01/2013,2009,Lawrence Mtn,02/09/2009,2316.27558,MT,Montana,Least Severe,,,
-112.9703227,46.29110206,08/01/2013,2009,Bielenburg,12/07/2009,175.6602594,MT,Montana,Least Severe,,,
-113.71554,46.06315977,08/01/2013,2009,Table Mountain,12/09/2009,213.4462935,MT,Montana,Least Severe,,,
-80.86941239,25.58299662,12/06/2018,2018,TWIN HAMMOCKS,11/06/2018,14.30403544,FL,Florida,Least Severe,,,
-117.6327198,40.33708357,03/08/2018,2018,Bushee Creek,16/07/2018,2.06168291,NV,Nevada,Least Severe,,,
-116.6909081,40.18389558,03/08/2018,2018,Copper,23/07/2018,716.0917813,NV,Nevada,Least Severe,,,
-116.7398171,40.16508237,03/08/2018,2018,FRANCIS,25/07/2018,1275.798551,NV,Nevada,Least Severe,,,
-119.5895971,39.24585823,03/08/2018,2018,Gold Ranch,28/06/2018,8.21604417,NV,Nevada,Least Severe,,,
-80.717668,25.44757507,12/06/2018,2018,NORTH PINES,11/06/2018,63.91785231,FL,Florida,Least Severe,,,
-111.7682121,39.78699639,27/09/2018,2018,Pack,25/09/2018,1.61873165,UT,Utah,Least Severe,,,
-107.6663544,40.69654085,27/09/2018,2018,BIG GULCH,26/09/2018,38.67187771,CO,Colorado,Least Severe,,,
-109.4439087,31.69226859,16/06/2014,2014,Bruno,14/06/2014,29.93443192,AZ,Arizona,Least Severe,,,
-117.8984936,39.1885215,03/08/2018,2018,Gray,25/07/2018,323.5706862,NV,Nevada,Least Severe,,,
-111.8212666,40.03500363,06/08/2018,2018,South West Mountain,05/08/2018,11.11274969,UT,Utah,Least Severe,,,
-119.1637906,40.47424412,03/08/2018,2018,Kumiva,25/07/2018,3757.793459,NV,Nevada,Least Severe,,,
-118.0882819,40.71843511,03/08/2018,2018,Lancaster,16/07/2018,265.4968742,NV,Nevada,Least Severe,,,
-105.6899964,42.83931988,05/08/2018,2018,BIXBY,01/08/2018,247.3506744,WY,Wyoming,Least Severe,,,
-115.1450651,45.49581242,02/09/2015,2015,Dillinger,02/09/2015,6950.256139,ID,Idaho,Less Severe,,,
-107.6840287,44.06169905,08/08/2018,2018,ENDURO,06/08/2018,79.28719028,WY,Wyoming,Least Severe,,,
-98.2139703,31.37558085,14/12/2011,2011,Adamsville,20/07/2011,219.6875145,TX,Texas,Least Severe,,,
-155.4762007,63.7139335,03/06/2008,2004,Susulatna,19/07/2004,449.0798341,AK,Alaska,Least Severe,,,
-108.6127719,40.38666128,06/08/2018,2018,BEAR,04/08/2018,3.5066579,CO,Colorado,Least Severe,,,
-152.1711314,65.74977117,27/06/2017,2017,Dag Creek,25/06/2017,9.14935791,AK,Alaska,Least Severe,,,
-98.239397,32.87094415,23/09/2011,2011,Rhoades Ranch,13/06/2011,1937.15645,TX,Texas,Least Severe,,,
-121.3831186,44.70853586,22/08/2018,2018,TENINO FIRE,20/08/2018,9424.591245,OR,Oregon,Less Severe,,,
-107.9421923,47.42767493,03/08/2014,2014,Crooked Creek,01/08/2014,117.1059116,MT,Montana,Least Severe,,,
-107.9442586,39.86018996,23/08/2018,2018,RIDGETOP,15/08/2018,144.3080119,CO,Colorado,Least Severe,,,
-115.7682577,45.61640781,12/09/2017,2017,Bear Grass,11/09/2017,4.46083688,ID,Idaho,Least Severe,,,
-161.0377386,63.43561199,09/07/2017,2017,Golsovia,07/07/2017,3.79501868,AK,Alaska,Least Severe,,,
-150.1845169,66.46238828,09/07/2017,2017,Kanuti,06/07/2017,9.02812279,AK,Alaska,Least Severe,,,
-119.060037,40.35140437,28/07/2017,2017,Dry Lake,10/07/2017,434.4400355,NV,Nevada,Least Severe,,,
-114.5550108,40.71642875,28/07/2017,2017,Flower Pass,09/07/2017,617.6195475,NV,Nevada,Least Severe,,,
-121.6236753,37.69369299,20/06/2013,2011,TOP,21/07/2011,516.9647979,CA,California,Least Severe,,,
-94.05895665,32.51595608,01/02/2012,2011,Linden 701,19/10/2011,27.6010823,TX,Texas,Least Severe,,,
-111.9176038,40.21788667,06/08/2018,2018,Chaparral,05/08/2018,576.4602791,UT,Utah,Least Severe,,,
-94.34975178,32.69069527,01/02/2012,2011,Linden 698,18/10/2011,1.99734586,TX,Texas,Least Severe,,,
-107.4149074,35.4134522,06/08/2018,2018,Guadalupe,04/08/2018,77.43130794,NM,New Mexico,Least Severe,,,
-118.5386734,36.78513306,29/08/2018,2018,NORTH BUBBS,28/08/2018,164.4868031,CA,California,Least Severe,,,
-111.9009728,40.20180385,06/08/2018,2018,Heron,05/08/2018,55.70629904,UT,Utah,Least Severe,,,
-107.0095808,43.10811046,07/08/2018,2018,SHIRTTAIL BUTTE,10/07/2018,143.0605018,WY,Wyoming,Least Severe,,,
-106.1345248,44.47062473,07/08/2018,2018,SWEET CLOVER,17/07/2018,5.23779,WY,Wyoming,Least Severe,,,
-117.5082328,40.77756872,08/08/2018,2018,Gregg,07/08/2018,10228.50854,NV,Nevada,Moderate,,,
-111.3488369,39.92604916,13/09/2018,2018,Coal Hollow,12/09/2018,29940.9613,UT,Utah,Severe,,,
-108.2462912,40.58612906,02/05/2018,2018,SIMS,28/04/2018,0.58093713,CO,Colorado,Least Severe,,,
-160.8606188,60.41331124,14/06/2017,2017,Coral Creek,13/06/2017,566.8115152,AK,Alaska,Least Severe,,,
-118.876364,37.7462681,02/08/2018,2018,OWENS,01/08/2018,308.7849107,CA,California,Least Severe,,,
-120.2206934,47.58243459,14/07/2017,2017,MITCHELL,09/07/2017,598.9061388,WA,Washington,Least Severe,,,
-93.99840601,30.10093112,01/02/2012,2011,Woodville 992,15/10/2011,4.10242623,TX,Texas,Least Severe,,,
-115.5373665,42.71995092,13/09/2018,2018,Pot Hole,23/08/2018,4814.498231,ID,Idaho,Least Severe,,,
-105.6063094,44.89675154,08/08/2018,2018,OLMSTEAD CREEK,02/07/2018,104.893599,WY,Wyoming,Least Severe,,,
-81.85650222,29.19749232,29/08/2016,2016,Lake Jumper 2,28/08/2016,0.09518345,FL,Florida,Least Severe,,,
-115.5105519,42.99284685,30/06/2015,2015,MM107 184,27/06/2015,373.9765502,ID,Idaho,Least Severe,,,
-123.6754477,41.1783231,07/08/2015,2015,Deer Horn 2,04/08/2015,86.16431965,CA,California,Least Severe,,,
-164.7658793,65.32463697,08/08/2018,2018,Wander Gulch,14/06/2018,58.93065594,AK,Alaska,Least Severe,,,
-160.2141212,64.80648419,08/08/2018,2018,Ungalik River,06/07/2018,75.78910899,AK,Alaska,Least Severe,,,
-152.386741,63.84962377,08/08/2018,2018,Minchumina,14/06/2018,35.41062091,AK,Alaska,Least Severe,,,
-164.7818811,65.15074221,08/08/2018,2018,Lucky Dog,14/06/2018,5.15468084,AK,Alaska,Least Severe,,,
-162.916057,59.96358119,08/08/2018,2018,Kongnignanohk River,15/06/2018,26.45939947,AK,Alaska,Least Severe,,,
-157.4132405,66.66401876,08/08/2018,2018,Kiliovilik,27/07/2018,9.09902145,AK,Alaska,Least Severe,,,
-111.5329637,42.62638083,12/09/2018,2018,Caribou County Assist #1,06/08/2018,355.2161438,ID,Idaho,Least Severe,,,
-110.9698241,40.60961743,18/09/2018,2018,Cobblerest,18/09/2018,99.80639686,UT,Utah,Least Severe,,,
-163.9000867,67.74389318,08/08/2018,2018,Imikruk Creek,22/06/2018,42.79596158,AK,Alaska,Least Severe,,,
-158.3124738,65.27111771,08/08/2018,2018,Honhosa,02/07/2018,7.97696862,AK,Alaska,Least Severe,,,
-157.6718079,65.61592246,08/08/2018,2018,Hodatic River,27/07/2018,55.52089418,AK,Alaska,Least Severe,,,
-116.7364062,40.22183993,08/11/2018,2018,Turquoise,30/08/2018,0.41620349,NV,Nevada,Least Severe,,,
-117.0292407,40.71452059,08/11/2018,2018,Trailer,03/10/2018,0.12312324,NV,Nevada,Least Severe,,,
-119.5409472,39.91308029,08/11/2018,2018,Tamarack Point,25/08/2018,0.16596296,NV,Nevada,Least Severe,,,
-157.9401093,21.47671691,27/01/2015,2015,Lau Strike Kipapa,23/01/2015,399.2299067,HI,Hawaii,Least Severe,,,
-156.9966587,63.55092072,08/08/2018,2018,Finland Creek,25/06/2018,15.43622861,AK,Alaska,Least Severe,,,
-163.4778524,65.54962506,08/08/2018,2018,Cassiope Cone,13/06/2018,2.90345796,AK,Alaska,Least Severe,,,
-111.7008793,39.92450303,28/09/2018,2018,Bald Mountain,27/09/2018,18623.22586,UT,Utah,Moderate,,,
-122.0358862,43.01192986,09/08/2018,2018,Timber Crater 10,09/08/2018,192.3124923,OR,Oregon,Least Severe,,,
-117.9819486,41.1916744,09/08/2018,2018,Peak,31/07/2018,9.74398486,NV,Nevada,Least Severe,,,
-154.7408445,61.06072914,24/07/2015,2015,Can Creek,22/07/2015,48728.29886,AK,Alaska,Severe,,,
-110.7775989,40.27976963,13/08/2018,2018,SANTAQUIN,30/07/2018,188.1850184,UT,Utah,Least Severe,,,
-115.6005406,44.91977472,26/09/2018,2018,Caton,25/09/2018,728.3911586,ID,Idaho,Least Severe,,,
-93.65106193,35.2386465,28/09/2018,2018,Powerline,27/09/2018,0.28413777,AR,Arkansas,Least Severe,,,
-120.8148606,48.03151674,28/09/2018,2018,ESTES RIDGE,27/09/2018,29.72885439,WA,Washington,Least Severe,,,
-115.1154605,42.37307337,18/08/2015,2015,Coonskin,14/08/2015,477.0165029,ID,Idaho,Least Severe,,,
-109.8925685,39.29494377,14/08/2018,2018,BEAR TRAP,13/08/2018,10226.32903,UT,Utah,Moderate,,,
-119.6063699,44.24881907,26/07/2015,2015,Corner Creek 0297 PR,25/07/2015,29673.4217,OR,Oregon,Severe,,,
-151.6058985,59.81348499,23/05/2018,2018,Nikolaevsk,22/05/2018,10.77128315,AK,Alaska,Least Severe,,,
-104.8461329,33.35854582,03/08/2018,2018,MOSSMAN,02/08/2018,43.93207694,NM,New Mexico,Least Severe,,,
-118.6711808,40.02832772,07/11/2018,2018,MM 92,08/09/2018,0.10673061,NV,Nevada,Least Severe,,,
-117.0171106,40.57575111,07/11/2018,2018,MM 82,14/09/2018,0.63690578,NV,Nevada,Least Severe,,,
-118.4441859,41.61050464,07/11/2018,2018,MM 40,24/08/2018,0.03558284,NV,Nevada,Least Severe,,,
-117.3050203,40.9008328,07/11/2018,2018,MM 201,24/08/2018,0.72796182,NV,Nevada,Least Severe,,,
-117.7361478,40.88620718,07/11/2018,2018,Kathy St,04/09/2018,0.50343943,NV,Nevada,Least Severe,,,
-119.5786544,38.93468422,07/11/2018,2018,Fish,04/10/2018,0.085496,NV,Nevada,Least Severe,,,
-105.9128807,44.77239328,18/08/2018,2018,SPOTTED HORSE CREEK,17/08/2018,110.9174368,WY,Wyoming,Least Severe,,,
-123.3879112,42.24711108,19/08/2018,2018,Spencer Creek #3,18/08/2018,232.4090331,OR,Oregon,Least Severe,,,
-119.3339543,40.4402582,08/11/2018,2018,Poito,09/09/2018,0.47780885,NV,Nevada,Least Severe,,,
-118.7878814,48.96853466,19/08/2018,2018,KETTLE RIVER,18/08/2018,48.9003802,WA,Washington,Least Severe,,,
-94.85805174,34.70094665,12/12/2018,2018,James Chapel,11/12/2018,0.26582223,OK,Oklahoma,Least Severe,,,
-119.0005743,45.95572518,22/08/2018,2018,LAKE WALLULA,17/08/2018,12377.06494,OR,Oregon,Moderate,,,
-112.7206109,43.22937113,22/08/2018,2018,Liberty,05/07/2018,183.4450726,ID,Idaho,Least Severe,,,
-112.8341319,42.30417081,20/08/2018,2018,Kurtz,28/06/2018,145.7374547,ID,Idaho,Least Severe,,,
-112.3217941,42.96120573,20/08/2018,2018,Big Horse,04/08/2018,1269.854289,ID,Idaho,Least Severe,,,
-87.46300559,34.39793299,19/04/2013,2013,Walkers Gap,19/04/2013,61.6243824,AL,Alabama,Least Severe,,,
-93.6663731,30.92832034,01/02/2012,2011,Woodville 1015,27/10/2011,12.922783,TX,Texas,Least Severe,,,
-119.5726951,39.55096307,07/11/2018,2018,Patrick,31/08/2018,0.07458534,NV,Nevada,Least Severe,,,
-119.0194373,40.81009728,07/11/2018,2018,Pahsupp,15/09/2018,0.05095283,NV,Nevada,Least Severe,,,
-107.5937206,43.13951953,19/03/2019,2018,SAND HILLS,24/06/2018,2.39286155,WY,Wyoming,Least Severe,,,
-116.7040068,42.3814328,22/08/2018,2018,BEAV,26/07/2018,545.1558246,ID,Idaho,Least Severe,,,
-107.6079659,43.77217436,19/03/2019,2018,SOUTH BUTTE,15/06/2018,3.85169021,WY,Wyoming,Least Severe,,,
-95.34809945,30.56359911,01/02/2012,2011,Livingston 961,30/09/2011,12.93433794,TX,Texas,Least Severe,,,
-107.9576453,43.63645094,19/03/2019,2018,SPRING DRAW,05/08/2018,5.02602428,WY,Wyoming,Least Severe,,,
-118.8411938,47.34822503,19/03/2019,2018,IRBY,28/07/2018,0.68574081,WA,Washington,Least Severe,,,
-113.3468336,42.98340876,22/08/2018,2018,Bear Trap,04/08/2018,66.15510465,ID,Idaho,Least Severe,,,
-102.8831127,32.02049309,10/06/2011,2011,Edins,24/05/2011,2492.162313,TX,Texas,Least Severe,,,
-116.1466924,43.11930645,22/08/2018,2018,BAJA,06/06/2018,191.7384833,ID,Idaho,Least Severe,,,
-115.3806763,41.24663144,23/08/2018,2018,Road,17/08/2018,1833.828111,NV,Nevada,Least Severe,,,
-120.3989655,39.89182307,02/08/2018,2018,Crocker,28/07/2018,82.43662561,CA,California,Least Severe,,,
-153.49677,63.68177115,20/06/2017,2017,North Kusko,18/06/2017,19.63963086,AK,Alaska,Least Severe,,,
-81.37474411,26.2132453,14/07/2017,2017,BIG GRAPEFRUIT,11/05/2017,0.31270476,FL,Florida,Least Severe,,,
-101.316315,32.2979343,20/09/2011,2011,820,30/05/2011,308.9916839,TX,Texas,Least Severe,,,
-115.9546499,40.4685369,27/08/2018,2018,Crane,23/08/2018,35.16093593,NV,Nevada,Least Severe,,,
-108.4953347,40.66425877,29/08/2018,2018,PIG PEN,28/08/2018,11.78328939,CO,Colorado,Least Severe,,,
-120.2288328,47.4314622,04/09/2018,2018,CRYSTAL,02/09/2018,2610.479769,WA,Washington,Least Severe,,,
-120.6386359,47.89867048,05/09/2018,2018,LOST,31/08/2018,79.36134118,WA,Washington,Least Severe,,,
-120.1651306,48.67998491,06/09/2018,2018,DOE,05/09/2018,16.52532202,WA,Washington,Least Severe,,,
-104.2051791,46.57249428,19/03/2019,2018,Stark - Fallon,25/07/2018,0.19107467,MT,Montana,Least Severe,,,
-109.116976,40.20070817,12/09/2018,2018,WEST RAVEN,31/07/2018,316.7962079,UT,Utah,Least Severe,,,
-117.0142891,40.70302993,07/11/2018,2018,Interstate,18/08/2018,0.00596163,NV,Nevada,Least Severe,,,
-113.6114887,41.62081462,12/09/2018,2018,Rosebud,22/08/2018,336.169444,UT,Utah,Least Severe,,,
-90.57072915,48.00563677,15/06/2011,2011,Gaskin,14/06/2011,2.84173145,MN,Minnesota,Least Severe,,,
-92.9637398,34.92875154,02/08/2018,2018,Border,01/08/2018,0.43494531,AR,Arkansas,Least Severe,,,
-109.3192492,39.53258998,13/09/2018,2018,MONUMENT 2,12/08/2018,209.3351331,UT,Utah,Least Severe,,,
-110.0083128,31.98657639,19/06/2017,2017,LIZARD,17/06/2017,14995.57089,AZ,Arizona,Moderate,,,
-93.27757154,35.76882714,06/03/2017,2017,Carlton Field,03/03/2017,37.14942114,AR,Arkansas,Least Severe,,,
-114.6434378,42.81218505,13/09/2018,2018,North Wendell,20/08/2018,2274.851373,ID,Idaho,Least Severe,,,
-92.86635963,35.6220145,06/03/2017,2017,East Fork,03/03/2017,35.69746235,AR,Arkansas,Least Severe,,,
-115.9963727,43.58190316,12/09/2018,2018,MM16 HWY21,06/08/2018,15.77194533,ID,Idaho,Least Severe,,,
-111.5878066,34.86598047,17/09/2018,2018,Bristow,14/09/2018,3925.631545,AZ,Arizona,Least Severe,,,
-80.80904899,25.33543071,02/08/2018,2018,MAHOGANY HAMMOCK,23/06/2018,4.47298608,FL,Florida,Least Severe,,,
-106.1775624,43.09703306,02/08/2018,2018,MCKENZIE,06/07/2018,19.26481392,WY,Wyoming,Least Severe,,,
-157.4486265,62.54401444,19/07/2017,2017,Montana Creek,17/07/2017,22.11652359,AK,Alaska,Least Severe,,,
-111.74553,35.47893334,17/09/2018,2018,Seep,14/09/2018,6051.877077,AZ,Arizona,Less Severe,,,
-143.0334462,63.35051058,,2001,,29/06/2001,156.1258973,AK,Alaska,Least Severe,,,
-101.1553336,35.07140901,14/05/2018,2018,FM 294,12/05/2018,14863.38417,TX,Texas,Moderate,,,
-93.74713686,29.95732865,05/08/2015,2015,Mosquito,04/08/2015,7.41158594,LA,Louisiana,Least Severe,,,
-114.6046842,44.00496305,24/09/2018,2018,Bible Back,21/09/2018,3363.864646,ID,Idaho,Least Severe,,,
-94.5427514,31.81370995,07/02/2012,2011,Henderson 455,26/08/2011,5.16466529,TX,Texas,Least Severe,,,
-102.1445229,31.94466312,20/09/2011,2011,Accident,27/02/2011,277.1817782,TX,Texas,Least Severe,,,
-95.80788336,30.76288008,31/05/2011,2011,Stink Creek,28/05/2011,309.9802779,TX,Texas,Least Severe,,,
-113.3360992,36.93138558,01/04/2010,2005,Rim,28/06/2005,194.8471093,AZ,Arizona,Least Severe,,,
-80.56294512,25.44492597,02/08/2018,2018,FFS C111 348,09/07/2018,10.32025059,FL,Florida,Least Severe,,,
-105.9696058,44.96365565,02/08/2018,2018,FENCE CREEK,09/07/2018,25.32150088,WY,Wyoming,Least Severe,,,
-119.1635836,39.46443099,28/05/2008,2005,Mustang,28/07/2005,11.55074055,NV,Nevada,Least Severe,,,
-118.1962066,39.55281403,28/05/2008,2005,Job,26/07/2005,79.83171003,NV,Nevada,Least Severe,,,
-97.37096916,27.2496676,24/04/2018,2018,LIGHTNING14,23/04/2018,7421.565661,TX,Texas,Less Severe,,,
-105.9694347,43.1832162,02/08/2018,2018,PATTERSON,09/07/2018,14.42444479,WY,Wyoming,Least Severe,,,
-106.790788,42.48640511,18/08/2015,2015,Fremont,16/08/2015,0.09216487,WY,Wyoming,Least Severe,,,
-111.7305004,42.24485529,17/10/2018,2018,Oneida,23/09/2018,913.4492421,ID,Idaho,Least Severe,,,
-108.1291951,40.09574382,18/06/2015,2015,Blackwall,18/06/2015,0.99576943,CO,Colorado,Least Severe,,,
-142.921861,65.30678421,01/11/2018,2018,Andrew Creek,28/09/2018,7869.016958,AK,Alaska,Less Severe,,,
-123.5667274,41.03200741,17/11/2018,2018,SIGNBOARD,16/11/2018,81.15428383,CA,California,Least Severe,,,
-105.3057328,44.47295524,18/03/2019,2018,BURNT HOLLOW,15/07/2018,0.09597333,WY,Wyoming,Least Severe,,,
-106.0991217,46.91352218,18/03/2019,2018,Crow - Garfield,26/08/2018,391.1310155,MT,Montana,Least Severe,,,
-113.4533724,42.22039401,01/10/2018,2018,Conner,29/09/2018,13625.0391,ID,Idaho,Moderate,,,
-118.2702754,40.42300314,07/11/2018,2018,Windsor,23/08/2018,1.68963062,NV,Nevada,Least Severe,,,
-111.1267708,31.5322751,26/06/2017,2017,LOBO,22/06/2017,94.07171019,AZ,Arizona,Least Severe,,,
-122.4393915,38.69723315,25/07/2014,2014,Butts,08/07/2014,4297.349536,CA,California,Least Severe,,,
-115.2919944,44.57850544,01/10/2018,2018,Prospect,29/09/2018,7026.416585,ID,Idaho,Less Severe,,,
-105.0324261,46.6974516,16/11/2012,2012,Fallon,10/07/2012,219.8077173,MT,Montana,Least Severe,,,
-114.7799567,41.8824353,01/08/2017,2017,Jackpot,09/07/2017,117.6599379,NV,Nevada,Least Severe,,,
-105.3584418,38.66445919,19/03/2019,2018,Buckhorn,11/01/2018,24.85936177,CO,Colorado,Least Severe,,,
-111.6618002,33.53055966,01/05/2017,2017,Cactus,28/04/2017,818.387072,AZ,Arizona,Least Severe,,,
-94.7974064,34.69932313,23/04/2018,2018,K21,20/04/2018,181.0388282,AR,Arkansas,Least Severe,,,
-86.03894263,33.3456495,27/01/2014,2014,Barberi,25/01/2014,12.26726226,AL,Alabama,Least Severe,,,
-104.8528677,37.44469104,19/03/2019,2018,CR317,03/03/2018,67.73445314,CO,Colorado,Least Severe,,,
-116.1617182,43.23531733,,2001,,13/06/2001,113.6771945,ID,Idaho,Least Severe,,,
-111.1872015,39.46523816,24/04/2018,2018,Crandall,23/04/2018,50.72847519,UT,Utah,Least Severe,,,
-161.4779739,61.23101528,14/06/2017,2017,Tubungaluk Creek,13/06/2017,645.471325,AK,Alaska,Least Severe,,,
-141.2475314,67.45603486,06/09/2017,2017,White Mountain Creek,03/09/2017,78857.84815,AK,Alaska,Very Severe,,,
-105.7368127,39.381787,21/06/2017,2017,Clark Spring,13/06/2017,3.33228885,CO,Colorado,Least Severe,,,
-94.2198891,30.99192394,07/02/2012,2011,Woodville 905,14/09/2011,1.05117764,TX,Texas,Least Severe,,,
-113.3264912,47.73422987,07/03/2012,2005,Kelly Point,06/08/2005,3598.442729,MT,Montana,Least Severe,,,
-110.6717078,31.44173553,16/06/2017,2017,FLYING R,15/06/2017,2262.227122,AZ,Arizona,Least Severe,,,
-113.7880214,46.58644464,29/07/2017,2017,Cinnabar 3,28/07/2017,10.22906393,MT,Montana,Least Severe,,,
-92.94300519,34.90562315,20/12/2017,2017,Link,27/11/2017,2.1409149,AR,Arkansas,Least Severe,,,
-141.9649239,68.04960291,09/07/2017,2017,Martin Creek,07/07/2017,3.06875714,AK,Alaska,Least Severe,,,
-111.4718158,32.86322313,21/03/2019,2018,RIVER,08/02/2018,110.4313674,AZ,Arizona,Least Severe,,,
-81.87585175,35.84048309,18/04/2017,2017,WHITE CREEK,23/03/2017,4362.686654,NC,North Carolina,Least Severe,,,
-91.1714955,35.26271862,21/03/2017,2017,WILLIAMS TRACT,25/02/2017,54.03474179,AR,Arkansas,Least Severe,,,
-158.1425202,59.56771097,07/06/2017,2017,Kenakuchuk Creek,05/06/2017,1558.364482,AK,Alaska,Least Severe,,,
-112.5688999,41.00789465,11/07/2017,2017,Carrington Island,13/06/2017,1397.419288,UT,Utah,Least Severe,,,
-114.3721878,42.39787879,13/07/2017,2017,Indian Springs 2,28/06/2017,151.9024963,ID,Idaho,Least Severe,,,
-118.5613889,40.55745971,13/07/2017,2017,Poker Brown,21/06/2017,15537.54359,NV,Nevada,Moderate,,,
-119.6054614,39.87761579,13/07/2017,2017,Quail Canyon,05/06/2017,23.4325141,NV,Nevada,Least Severe,,,
-115.9357405,43.04529016,13/07/2017,2017,NICKLE,28/05/2017,55.86561334,ID,Idaho,Least Severe,,,
-142.2025949,63.29502489,19/08/2013,2013,Tetlin Jct Ridge,18/08/2013,20744.13773,AK,Alaska,Severe,,,
